onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
389.650979	10.704000	ITI	11	CSplus	14	0	PIT
400.355059	8.796201	trialstart	12	CSplus	12	0	PIT
409.194181	11.703799	ITI	12	CSplus	12	0	PIT
420.904721	8.789653	trialstart	13	CSminus	10	0	PIT
429.737046	11.210347	ITI	13	CSminus	10	0	PIT
440.947470	8.806620	trialstart	14	CSminus	10	0	PIT
449.796882	10.693380	ITI	14	CSminus	10	0	PIT
460.490342	8.790444	trialstart	15	CSminus	15	0	PIT
469.323284	11.709556	ITI	15	CSminus	15	0	PIT
481.039643	8.800974	trialstart	16	Baseline	13	0	PIT
489.882776	11.199026	ITI	16	Baseline	13	0	PIT
501.081880	8.800697	trialstart	17	Baseline	13	0	PIT
509.925847	10.699303	ITI	17	Baseline	13	0	PIT
520.625227	8.799808	trialstart	18	Baseline	12	0	PIT
529.469099	11.700192	ITI	18	Baseline	12	0	PIT
541.183244	8.802271	trialstart	19	Baseline	14	0	PIT
550.028597	10.697729	ITI	19	Baseline	14	0	PIT
560.726408	8.785298	trialstart	20	Baseline	15	0	PIT
569.555113	11.714702	ITI	20	Baseline	15	0	PIT
581.269894	8.801514	trialstart	21	Baseline	10	0	PIT
590.114665	11.198486	ITI	21	Baseline	10	0	PIT
601.320029	8.794946	trialstart	22	CSplus	16	0	PIT
610.157671	10.705054	ITI	22	CSplus	16	0	PIT
620.862819	8.795031	trialstart	23	CSplus	15	0	PIT
629.700908	11.704969	ITI	23	CSplus	15	0	PIT
641.405956	8.793677	trialstart	24	CSplus	13	0	PIT
650.243719	11.206323	ITI	24	CSplus	13	0	PIT
661.456866	8.787554	trialstart	25	CSminus	9	0	PIT
670.286806	10.712446	ITI	25	CSminus	9	0	PIT
680.999327	8.787912	trialstart	26	CSminus	9	0	PIT
689.829986	11.712088	ITI	26	CSminus	9	0	PIT
701.542150	8.786878	trialstart	27	CSminus	9	0	PIT
710.372816	11.213122	ITI	27	CSminus	9	0	PIT
721.600247	8.789348	trialstart	28	CSplus	9	0	PIT
730.432562	10.710652	ITI	28	CSplus	9	0	PIT
741.143316	8.789015	trialstart	29	CSplus	11	0	PIT
749.975715	11.210985	ITI	29	CSplus	11	0	PIT
761.186775	8.805790	trialstart	30	CSplus	10	0	PIT
770.035408	11.694210	ITI	30	CSplus	10	0	PIT
781.736470	8.799321	trialstart	31	Baseline	10	0	PIT
790.578249	10.700679	ITI	31	Baseline	10	0	PIT
801.279008	8.799555	trialstart	32	Baseline	11	0	PIT
810.121475	11.200445	ITI	32	Baseline	11	0	PIT
821.321999	8.800035	trialstart	33	Baseline	11	0	PIT
830.164526	11.699965	ITI	33	Baseline	11	0	PIT
841.871316	8.793420	trialstart	34	CSminus	10	0	PIT
850.707341	10.706580	ITI	34	CSminus	10	0	PIT
861.413997	8.793731	trialstart	35	CSminus	10	0	PIT
870.250604	11.206269	ITI	35	CSminus	10	0	PIT
881.456949	8.794198	trialstart	36	CSminus	11	0	PIT
890.293672	11.705802	ITI	36	CSminus	11	0	PIT
902.014744	8.795049	trialstart	37	CSplus	12	0	PIT
910.853158	11.204951	ITI	37	CSplus	12	0	PIT
922.058185	8.795244	trialstart	38	CSplus	13	0	PIT
930.896189	10.704756	ITI	38	CSplus	13	0	PIT
941.601023	8.795050	trialstart	39	CSplus	13	0	PIT
950.439386	11.704950	ITI	39	CSplus	13	0	PIT
962.151214	8.787845	trialstart	40	CSminus	13	0	PIT
970.982201	11.212155	ITI	40	CSminus	13	0	PIT
982.194466	8.788183	trialstart	41	CSminus	12	0	PIT
991.025249	10.711817	ITI	41	CSminus	12	0	PIT
1001.737165	8.788426	trialstart	42	CSminus	12	0	PIT
1010.568433	11.711574	ITI	42	CSminus	12	0	PIT
1022.286763	8.798599	trialstart	43	Baseline	7	0	PIT
1031.128015	11.201401	ITI	43	Baseline	7	0	PIT
1042.329492	8.799217	trialstart	44	Baseline	8	0	PIT
1051.170984	10.700783	ITI	44	Baseline	8	0	PIT
1061.871846	8.799481	trialstart	45	Baseline	7	0	PIT
1070.714211	11.700519	ITI	45	Baseline	7	0	PIT
