onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
773.745608	7.976179	ITI	30	Baseline	10	0	PIT
781.728594	12.000270	trialstart	31	CSplus	10	0	PIT
793.771846	8.499730	ITI	31	CSplus	10	0	PIT
802.271653	12.033310	trialstart	32	CSplus	11	0	PIT
814.347838	7.466690	ITI	32	CSplus	11	0	PIT
821.814606	12.033139	trialstart	33	CSplus	11	0	PIT
833.890955	7.966861	ITI	33	CSplus	11	0	PIT
841.864480	12.025317	trialstart	34	CSminus	9	0	PIT
853.933866	8.474683	ITI	34	CSminus	9	0	PIT
862.408624	12.025630	trialstart	35	CSminus	10	0	PIT
874.476610	7.474370	ITI	35	CSminus	10	0	PIT
881.951056	12.025875	trialstart	36	CSminus	11	0	PIT
894.019653	7.974125	ITI	36	CSminus	11	0	PIT
902.009639	12.025780	trialstart	37	CSplus	11	0	PIT
914.079275	7.474220	ITI	37	CSplus	11	0	PIT
921.553574	12.026495	trialstart	38	CSplus	10	0	PIT
933.622277	8.473505	ITI	38	CSplus	10	0	PIT
942.095854	12.025982	trialstart	39	CSplus	8	0	PIT
954.165010	7.974018	ITI	39	CSplus	8	0	PIT
962.145822	12.019519	trialstart	40	Baseline	10	0	PIT
974.207975	7.480481	ITI	40	Baseline	10	0	PIT
981.688532	12.019048	trialstart	41	Baseline	10	0	PIT
993.750992	8.480952	ITI	41	Baseline	10	0	PIT
1002.232023	12.018704	trialstart	42	Baseline	11	0	PIT
1014.293729	7.981296	ITI	42	Baseline	11	0	PIT
1022.281734	12.027848	trialstart	43	CSminus	12	0	PIT
1034.353357	7.472152	ITI	43	CSminus	12	0	PIT
1041.825587	12.027019	trialstart	44	CSminus	11	0	PIT
1053.896435	8.472981	ITI	44	CSminus	11	0	PIT
1062.369492	12.027109	trialstart	45	CSminus	10	0	PIT
1074.439150	7.972891	ITI	45	CSminus	10	0	PIT
