onset	duration	trial_phase	trial	condition	n_grips	rewarded_response	phase
691.631724	10.399661	ITI	26	CSminus	0	0	PIT
702.031464	9.600637	trialstart	27	CSminus	0	0	PIT
711.674598	9.899363	ITI	27	CSminus	0	0	PIT
721.588100	9.586433	trialstart	28	CSplus	17	0	PIT
731.217631	9.913567	ITI	28	CSplus	17	0	PIT
741.131281	9.585908	trialstart	29	CSplus	1	0	PIT
750.760633	10.414092	ITI	29	CSplus	1	0	PIT
761.174800	9.585891	trialstart	30	CSplus	0	0	PIT
770.803452	10.914109	ITI	30	CSplus	0	0	PIT
781.724944	9.595364	trialstart	31	CSminus	0	0	PIT
791.362793	9.904636	ITI	31	CSminus	0	0	PIT
801.267506	9.595452	trialstart	32	CSminus	0	0	PIT
810.905830	10.404548	ITI	32	CSminus	0	0	PIT
821.310456	9.595785	trialstart	33	CSminus	0	0	PIT
830.948619	10.904215	ITI	33	CSminus	0	0	PIT
841.859978	9.588904	trialstart	34	Baseline	0	0	PIT
851.491323	9.911096	ITI	34	Baseline	0	0	PIT
861.402501	9.588994	trialstart	35	Baseline	0	0	PIT
871.034354	10.411006	ITI	35	Baseline	0	0	PIT
881.445436	9.589571	trialstart	36	Baseline	0	0	PIT
891.077196	10.910429	ITI	36	Baseline	0	0	PIT
902.002535	9.590826	trialstart	37	CSplus	0	0	PIT
911.636489	10.909174	ITI	37	CSplus	0	0	PIT
922.545745	9.589579	trialstart	38	CSplus	4	0	PIT
932.179202	9.910421	ITI	38	CSplus	4	0	PIT
942.089702	9.590179	trialstart	39	CSplus	10	0	PIT
951.722192	10.409821	ITI	39	CSplus	10	0	PIT
962.138854	9.600268	trialstart	40	CSminus	0	0	PIT
971.781672	10.899732	ITI	40	CSminus	0	0	PIT
982.681481	9.599241	trialstart	41	CSminus	0	0	PIT
992.324275	9.900759	ITI	41	CSminus	0	0	PIT
1002.225109	9.600044	trialstart	42	CSminus	0	0	PIT
1011.867372	10.399956	ITI	42	CSminus	0	0	PIT
1022.274450	9.593527	trialstart	43	Baseline	0	0	PIT
1031.910193	10.906473	ITI	43	Baseline	0	0	PIT
1042.816748	9.592459	trialstart	44	Baseline	0	0	PIT
1052.452832	9.907541	ITI	44	Baseline	0	0	PIT
1062.360462	9.591664	trialstart	45	Baseline	0	0	PIT
1071.995863	10.408336	ITI	45	Baseline	0	0	PIT
